DB Version;Assembly Accession;Chromosome/Plasmid Name;Chromosome/Plasmid Xref;PGD Gene ID;Locus Tag;Feature Type;Start;End;Strand;Gene Name;Gene synonyns;Product Name;Product Name Confidence Class;Product Synonyms;RefSeq Accession;Length (nucleotides);Length (amino acids);Ortholog Group ID;ortholog_fragment?;Putative Inparalog Locus Tag;Putative Inparalog Name;Putative Inparalog Accession;Percent Identity;Alignment Length
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672971;PSPA7_5094;CDS;5236004;5236993;-;mreC;;rod shape-determining protein MreC;;;WP_012077242.1;990;330;POG004069;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672973;PSPA7_5095;CDS;5237070;5238107;-;mreB;;rod shape-determining protein MreB;;;WP_003094393.1;1038;346;POG004070;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672975;PSPA7_5096;CDS;5238346;5238633;+;gatC;;aspartyl/glutamyl-tRNA amidotransferase subunit C;;;WP_003094397.1;288;96;POG004071;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672977;PSPA7_5097;CDS;5238649;5240103;+;gatA;;aspartyl/glutamyl-tRNA amidotransferase subunit A;;;WP_012077243.1;1455;485;POG004072;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672979;PSPA7_5098;CDS;5240210;5241655;+;gatB;;aspartyl/glutamyl-tRNA amidotransferase subunit B;;;WP_012077244.1;1446;482;POG004073;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672981;PSPA7_5099;CDS;5241715;5242092;+;;;hypothetical protein;;;WP_012077245.1;378;126;POG004074;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672983;PSPA7_5100;CDS;5242124;5242510;+;;;hypothetical protein;;;WP_003154549.1;387;129;POG000231;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672985;PSPA7_5101;CDS;5242645;5243436;-;;;hypothetical protein;;;WP_012077246.1;792;264;POG004075;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672987;PSPA7_5102;CDS;5243441;5245090;-;;;hypothetical protein;;;YP_001350438.1;1650;550;POG004076;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672989;PSPA7_5103;CDS;5245087;5249637;-;;;hypothetical protein;;;WP_012077248.1;4551;1517;POG004077;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672991;PSPA7_5104;CDS;5249664;5250302;-;;;hypothetical protein;;;WP_003152479.1;639;213;POG004078;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672993;PSPA7_5105;CDS;5250299;5252068;-;;;hypothetical protein;;;WP_012077249.1;1770;590;POG004079;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672995;PSPA7_5106;CDS;5252108;5252917;-;;;hypothetical protein;;;WP_012077250.1;810;270;POG004080;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672997;PSPA7_5107;CDS;5253079;5253639;-;;;putative two-component response regulator;;;WP_003094419.1;561;187;POG004081;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1672999;PSPA7_5108;CDS;5253665;5254933;-;;;putative two-component sensor;;;WP_012077251.1;1269;423;POG004082;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673001;PSPA7_5109;CDS;5255211;5255921;+;;;hypothetical protein;;;WP_003157828.1;711;237;POG004083;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673003;PSPA7_5110;CDS;5256175;5257788;+;;;ABC transporter substrate-binding protein;;;WP_012077252.1;1614;538;POG004084;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673005;PSPA7_5111;CDS;5257882;5259480;+;;;ABC transporter substrate-binding protein;;;WP_012077253.1;1599;533;POG004085;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673007;PSPA7_5112;CDS;5259538;5260755;-;;;metallopeptidase;;;WP_012077254.1;1218;406;POG004086;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673009;PSPA7_5113;CDS;5260924;5261487;+;;;putative transcriptional regulator;;;WP_012077255.1;564;188;POG004087;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673011;PSPA7_5114;CDS;5261752;5263353;+;;;ABC transporter substrate-binding protein;;;WP_012077256.1;1602;534;POG004084;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673013;PSPA7_5115;CDS;5263597;5265033;+;;;putative porin;;;YP_001350451.1;1437;479;POG004088;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673015;PSPA7_5116;CDS;5265083;5266678;+;;;ABC transporter substrate-binding protein;;;WP_003153101.1;1596;532;POG004089;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673017;PSPA7_5117;CDS;5266746;5267756;+;;;ABC transporter permease;;;WP_003110329.1;1011;337;POG004090;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673019;PSPA7_5118;CDS;5267768;5268679;+;;;ABC transporter permease;;;WP_004347993.1;912;304;POG004091;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673021;PSPA7_5119;CDS;5268732;5269706;+;;;ABC transporter ATP-binding protein;;;WP_003094451.1;975;325;POG004092;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673023;PSPA7_5120;CDS;5269706;5270677;+;dppF;;dipeptide transporter ATP-binding subunit;;;WP_003153098.1;972;324;POG004093;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673025;PSPA7_5121;CDS;5270711;5271343;-;;;hypothetical protein;;;WP_012077258.1;633;211;POG002009;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673027;PSPA7_5122;CDS;5271485;5271958;+;;;putative transcriptional regulator;;;WP_003094456.1;474;158;POG004094;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673029;PSPA7_5123;CDS;5271963;5272892;-;;;hypothetical protein;;;YP_001350459.1;930;310;POG000484;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673031;PSPA7_5124;CDS;5272889;5273566;-;;;hypothetical protein;;;WP_012077260.1;678;226;POG004095;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673033;PSPA7_5125;CDS;5273563;5274318;-;;;hypothetical protein;;;WP_012077261.1;756;252;POG003357;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673035;PSPA7_5126;CDS;5274448;5275347;+;;;hypothetical protein;;;WP_012077262.1;900;300;POG004096;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673037;PSPA7_5127;CDS;5275602;5278154;-;;;oxidoreductase;;;WP_012077263.1;2553;851;POG004097;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673039;PSPA7_5128;CDS;5278373;5280673;-;;;TonB-dependent receptor;;;WP_012077264.1;2301;767;POG000149;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673041;PSPA7_5129;CDS;5280844;5281572;+;;;putative hydroxylase;;;YP_001350465.1;729;243;POG004098;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673043;PSPA7_5130;CDS;5281575;5282390;+;;;hypothetical protein;;;WP_012077266.1;816;272;POG000351;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673045;PSPA7_5131;CDS;5282511;5284313;+;;;hypothetical protein;;;WP_012077267.1;1803;601;POG003461;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673047;PSPA7_5132;CDS;5284406;5284834;-;;;hypothetical protein;;;YP_001350468.1;429;143;POG004099;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673053;PSPA7_5135;CDS;5286235;5287398;-;;;ornithine decarboxylase;;;WP_012077270.1;1164;388;POG004100;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673055;PSPA7_5136;CDS;5287471;5287653;+;;;hypothetical protein;;;YP_001350472.1;183;61;POG024431;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673057;PSPA7_5137;CDS;5287869;5289890;-;;;putative chemotaxis transducer;;;WP_012077272.1;2022;674;POG002972;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673059;PSPA7_5138;CDS;5290079;5290915;-;;;hypothetical protein;;;WP_012077273.1;837;279;POG004101;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673061;PSPA7_5139;CDS;5290912;5291478;-;ampD;;N-acetyl-anhydromuranmyl-L-alanine amidase;;;YP_001350475.1;567;189;POG004102;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673063;PSPA7_5140;CDS;5291628;5293877;-;;;hypothetical protein;;;WP_012077275.1;2250;750;POG004103;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673065;PSPA7_5141;CDS;5293851;5294024;+;;;putative sensor kinase;;;YP_001350477.1;174;58;POG024432;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673067;PSPA7_5142;CDS;5294162;5295010;+;nadC;;nicotinate-nucleotide pyrophosphorylase;;;WP_003152758.1;849;283;POG004104;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673069;PSPA7_5143;CDS;5295232;5296446;+;;;phage integrase family site specific recombinase;;;WP_012077277.1;1215;405;POG024433;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673071;PSPA7_5144;CDS;5297128;5297328;+;;;excisionase;;;WP_012077278.1;201;67;POG024434;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673073;PSPA7_5145;CDS;5297450;5297698;+;;;hypothetical protein;;;WP_012077279.1;249;83;POG024435;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673075;PSPA7_5146;CDS;5297755;5297970;+;;;hypothetical protein;;;YP_001350482.1;216;72;POG024436;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673077;PSPA7_5147;CDS;5298058;5298294;+;;;hypothetical protein;;;WP_012077281.1;237;79;POG017231;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673079;PSPA7_5148;CDS;5298348;5298749;+;;;hypothetical protein;;;WP_012077282.1;402;134;POG024437;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673081;PSPA7_5149;CDS;5299107;5299229;+;;;hypothetical protein;;;YP_001350485.1;123;41;POG024438;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673083;PSPA7_5150;CDS;5299767;5300996;+;;;putative phage-like protein;;;WP_012077284.1;1230;410;POG024439;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673085;PSPA7_5151;CDS;5300999;5301508;+;;;HK97 family phage prohead protease;;;WP_012077285.1;510;170;POG024440;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673087;PSPA7_5152;CDS;5301505;5302743;+;;;HK97 family phage portal protein;;;WP_012077286.1;1239;413;POG016567;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673089;PSPA7_5153;CDS;5302740;5303138;+;;;HNH endonuclease;;;YP_001350489.1;399;133;POG024441;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673091;PSPA7_5154;CDS;5303288;5303608;+;;;TerS protein;;;YP_001350490.1;321;107;POG024442;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673093;PSPA7_5155;CDS;5303605;5305101;+;;;phage terminase, large subunit;;;WP_012077289.1;1497;499;POG024443;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673095;PSPA7_5156;CDS;5305098;5305373;+;;;hypothetical protein;;;WP_012077290.1;276;92;POG024444;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673097;PSPA7_5157;CDS;5305370;5305684;+;;;phage head-tail adaptor;;;WP_012077291.1;315;105;POG024445;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673101;PSPA7_5159;CDS;5306099;5306827;-;;;type IV pilin accessory protein;;;YP_001350494.1;729;243;POG024446;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673103;PSPA7_5160;CDS;5306833;5308752;-;;;hypothetical protein;;;YP_001350495.1;1920;640;POG024447;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673105;PSPA7_5161;CDS;5308815;5309354;-;;;type IV pilin structural subunit;;;YP_001350496.1;540;180;POG004106;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673107;PSPA7_5162;CDS;5309526;5311211;+;pilB;;type 4 fimbrial biogenesis protein PilB;;;YP_001350497.1;1686;562;POG004107;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673109;PSPA7_5163;CDS;5311215;5312432;+;;;pilin biogenesis protein;;;WP_012077296.1;1218;406;POG014409;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673111;PSPA7_5164;CDS;5312435;5313307;+;pilD;;type 4 prepilin peptidase PilD;;;WP_012077297.1;873;291;POG004109;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673113;PSPA7_5165;CDS;5313304;5313915;+;coaE;;dephospho-CoA kinase;;;WP_003152767.1;612;204;POG004110;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673115;PSPA7_5166;CDS;5313912;5314112;+;;;zinc-binding protein;;;WP_003094656.1;201;67;POG004111;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673117;PSPA7_5167;CDS;5314150;5314359;-;;;hypothetical protein;;;WP_003152770.1;210;70;POG004112;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673119;PSPA7_5168;CDS;5314465;5315154;-;;;hypothetical protein;;;WP_012077298.1;690;230;POG004113;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673121;PSPA7_5169;CDS;5315151;5315627;-;;;hypothetical protein;;;YP_001350504.1;477;159;POG004114;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673123;PSPA7_5170;CDS;5315624;5316049;-;;;hypothetical protein;;;WP_003152776.1;426;142;POG001306;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673125;PSPA7_5171;CDS;5316181;5316810;+;;;hypothetical protein;;;WP_003152777.1;630;210;POG004115;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673127;PSPA7_5172;CDS;5316807;5317247;+;;;hypothetical protein;;;WP_012077299.1;441;147;POG004116;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673129;PSPA7_5173;CDS;5317282;5317452;+;;;hypothetical protein;;;WP_003152781.1;171;57;POG004117;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673131;PSPA7_5174;CDS;5317516;5318823;+;ndh;;NADH dehydrogenase;;;WP_012077300.1;1308;436;POG004118;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673133;PSPA7_5175;CDS;5318858;5319889;-;;;AFG1 family ATPase;;;YP_001350510.1;1032;344;POG004119;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673135;PSPA7_5176;CDS;5320361;5322121;+;;;polypeptide-transport-associated domain-containing protein;;;YP_001350511.1;1761;587;POG000040;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673145;PSPA7_5181;CDS;5326209;5328773;-;clpB;;ATP-dependent chaperone ClpB;;;WP_012077303.1;2565;855;POG000451;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673147;PSPA7_5182;CDS;5328929;5329657;-;;;hypothetical protein;;;WP_012077304.1;729;243;POG004204;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673149;PSPA7_5183;CDS;5329654;5330616;-;rluD;;pseudouridine synthase;;;WP_003150035.1;963;321;POG004205;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673151;PSPA7_5184;CDS;5330762;5331787;+;comL;;competence protein ComL;;;WP_012077305.1;1026;342;POG004206;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673153;PSPA7_5185;CDS;5331941;5332186;+;;;hypothetical protein;;;WP_003150030.1;246;82;POG014324;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673155;PSPA7_5186;CDS;5332176;5333768;+;pilS;;two-component sensor PilS;;;WP_003150028.1;1593;531;POG004208;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673157;PSPA7_5187;CDS;5333784;5335121;+;pilR;;two-component response regulator PilR;;;YP_001350519.1;1338;446;POG004209;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673159;PSPA7_5188;CDS;5335167;5336381;-;thiO;;glycine oxidase ThiO;;;YP_001350520.1;1215;405;POG004210;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673161;PSPA7_5189;CDS;5336396;5336905;+;fimT;;type 4 fimbrial biogenesis protein FimT;;;WP_003150026.1;510;170;POG004211;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673163;PSPA7_5190;CDS;5337011;5337517;+;fimU;;type 4 fimbrial biogenesis protein FimU;;;WP_012077308.1;507;169;POG004211;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673165;PSPA7_5191;CDS;5337508;5338065;+;pilV;;type IV pilus modification protein PilV;;;WP_012077309.1;558;186;POG005156;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673167;PSPA7_5192;CDS;5338062;5338886;+;pilW;;type 4 fimbrial biogenesis protein PilW;;;WP_012077310.1;825;275;POG004212;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673169;PSPA7_5193;CDS;5338883;5339470;+;pilX;;type 4 fimbrial biogenesis protein PilX;;;WP_003150019.1;588;196;POG004213;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673171;PSPA7_5194;CDS;5339482;5342949;+;pilY1;;type 4 fimbrial biogenesis protein PilY1;;;WP_012077311.1;3468;1156;POG004214;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673173;PSPA7_5195;CDS;5342951;5343298;+;pilY2;;type 4 fimbrial biogenesis protein PilY2;;;WP_012077312.1;348;116;POG005157;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673175;PSPA7_5196;CDS;5343295;5343720;+;pilE;;type 4 fimbrial biogenesis protein PilE;;;WP_003150015.1;426;142;POG004215;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673177;PSPA7_5197;CDS;5343770;5344714;-;ispH;;4-hydroxy-3-methylbut-2-enyl diphosphate reductase;;;WP_012077313.1;945;315;POG004216;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673179;PSPA7_5198;CDS;5344800;5345240;-;;;FkbP-type peptidyl-prolyl cis-trans isomerase;;;WP_003150012.1;441;147;POG004217;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673181;PSPA7_5199;CDS;5345233;5345742;-;lspA;;lipoprotein signal peptidase;;;WP_003150009.1;510;170;POG004218;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673183;PSPA7_5200;CDS;5345735;5348566;-;ileS;;isoleucyl-tRNA synthetase;;;WP_012077314.1;2832;944;POG004219;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673185;PSPA7_5201;CDS;5348590;5349528;-;ribF;;bifunctional riboflavin kinase/FMN adenylyltransferase;;;WP_003150007.1;939;313;POG004220;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673187;PSPA7_5202;CDS;5349625;5351163;-;mviN;;integral membrane protein MviN;;;WP_012077315.1;1539;513;POG004221;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673189;PSPA7_5203;CDS;5351447;5351722;+;rpsT;;30S ribosomal protein S20;;;WP_003150004.1;276;92;POG004222;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673191;PSPA7_5204;CDS;5351791;5352255;-;;;hypothetical protein;;;WP_012077316.1;465;155;POG004223;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673193;PSPA7_5205;CDS;5352267;5353385;-;proB;;gamma-glutamyl kinase;;;WP_012077317.1;1119;373;POG004224;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673195;PSPA7_5206;CDS;5353456;5354676;-;obgE;;GTPase ObgE;;;WP_012077318.1;1221;407;POG004225;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673197;PSPA7_5207;CDS;5354817;5355074;-;rpmA;;50S ribosomal protein L27;;;WP_003094760.1;258;86;POG004226;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673199;PSPA7_5208;CDS;5355098;5355409;-;rplU;;50S ribosomal protein L21;;;WP_003154364.1;312;104;POG004227;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673201;PSPA7_5209;CDS;5355650;5356618;+;ispB;;octaprenyl-diphosphate synthase;;;WP_003154366.1;969;323;POG004228;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673203;PSPA7_5210;CDS;5356756;5356980;+;;;hypothetical protein;;;WP_003094765.1;225;75;POG004229;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673205;PSPA7_5211;CDS;5357314;5359341;+;;;putative cytochrome c;;;WP_012077319.1;2028;676;POG003225;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673207;PSPA7_5212;CDS;5359411;5360028;-;fklB;;peptidyl-prolyl cis-trans isomerase FklB;;;WP_012077320.1;618;206;POG004230;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673209;PSPA7_5213;CDS;5360113;5360418;-;;;hypothetical protein;;;WP_003161426.1;306;102;POG004231;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673211;PSPA7_5214;CDS;5360674;5361162;-;;;hypothetical protein;;;WP_003111135.1;489;163;POG004232;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673213;PSPA7_5215;CDS;5361335;5361616;-;;;hypothetical protein;;;YP_001350547.1;282;94;POG004233;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673215;PSPA7_5216;CDS;5361827;5364280;-;;;putative ATP-dependent protease;;;WP_012077322.1;2454;818;POG004234;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673217;PSPA7_5217;CDS;5364379;5364705;-;;;hypothetical protein;;;WP_012077323.1;327;109;POG004235;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673219;PSPA7_5218;CDS;5364940;5365428;+;;;hypothetical protein;;;WP_003154378.1;489;163;POG004236;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673221;PSPA7_5220;CDS;5365486;5367342;+;;;hypothetical protein;;;WP_012077324.1;1857;619;POG004237;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673223;PSPA7_5219;CDS;5367336;5367878;-;;;hypothetical protein;;;YP_001350552.1;543;181;POG004238;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673225;PSPA7_5221;CDS;5367945;5369543;-;rtcR;;transcriptional regulator RtcR;;;YP_001350553.1;1599;533;POG004239;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673227;PSPA7_5222;CDS;5369571;5369876;+;;;hypothetical protein;;;YP_001350554.1;306;102;POG024448;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673229;PSPA7_5223;CDS;5369946;5370140;-;;;hypothetical protein;;;YP_001350555.1;195;65;POG024449;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673231;PSPA7_5224;CDS;5370201;5371346;+;;;hypothetical protein;;;WP_012077328.1;1146;382;POG004240;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673233;PSPA7_5225;CDS;5371401;5372615;+;;;hypothetical protein;;;WP_003154386.1;1215;405;POG004241;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673235;PSPA7_5226;CDS;5372621;5373994;+;;;hypothetical protein;;;WP_012077329.1;1374;458;POG020064;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673237;PSPA7_5227;CDS;5374294;5375334;+;ccpR;;cytochrome c551 peroxidase;;;WP_003154390.1;1041;347;POG004245;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673239;PSPA7_5228;CDS;5375393;5376730;-;gdhA;;glutamate dehydrogenase;;;WP_003154391.1;1338;446;POG004246;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673241;PSPA7_5229;CDS;5377014;5378462;-;;;outer membrane protein;;;YP_001350561.1;1449;483;POG004247;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673243;PSPA7_5230;CDS;5378665;5379153;-;pra;;protein activator;;;WP_003154394.1;489;163;POG004248;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673245;PSPA7_5231;CDS;5379745;5381025;-;;;HlyD family secretion protein;;;WP_012077330.1;1281;427;POG004249;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673247;PSPA7_5232;CDS;5381015;5382496;-;;;hypothetical protein;;;WP_012077331.1;1482;494;POG004250;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673249;PSPA7_5233;CDS;5382489;5383682;-;;;ABC transporter permease;;;WP_012077332.1;1194;398;POG004251;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673251;PSPA7_5234;CDS;5383679;5384392;-;;;ABC transporter ATP-binding protein;;;WP_012077333.1;714;238;POG004252;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673253;PSPA7_5235;CDS;5384847;5386586;-;;;putative ABC transporter ATP-binding protein;;;YP_001350567.1;1740;580;POG004253;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673255;PSPA7_5236;CDS;5386597;5386797;+;;;hypothetical protein;;;YP_001350568.1;201;67;POG024450;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673257;PSPA7_5237;CDS;5386902;5387522;+;;;transcriptional regulator NfxB;;;YP_001350569.1;621;207;POG004254;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673259;PSPA7_5238;CDS;5387557;5388984;-;;;outer membrane protein OprM;;;WP_012077337.1;1428;476;POG004255;0;;;;;
20,1;GCF_000017205.1;chromosome;NC_009656.1;PGD1673261;PSPA7_5239;CDS;5388990;5392121;-;mexD;;RND multidrug efflux transporter MexD;;;WP_012077338.1;3132;1044;POG000417;0;;;;;
